id,dataset,question,gold_sql,pred_sql_raw,pred_sql_norm,em,ex,valid_sql,latency_ms,error
movie_1_12,movie_1,"What is the id of the reviewer whose name includes the word ""Mike""?","SELECT rID FROM Reviewer WHERE name LIKE ""%Mike%""","SELECT rID FROM Reviewer WHERE name LIKE ""%Mike%"";","SELECT rID FROM Reviewer WHERE name LIKE ""%Mike%""",1,1,1,1809.87,
movie_1_13,movie_1,What is the reviewer id of Daniel Lewis?,"SELECT rID FROM Reviewer WHERE name  =  ""Daniel Lewis""","SELECT rID FROM Reviewer WHERE name = ""Daniel Lewis"";","SELECT rID FROM Reviewer WHERE name = ""Daniel Lewis""",1,1,1,4026.37,
movie_1_14,movie_1,What is the id of the reviewer named Daniel Lewis?,"SELECT rID FROM Reviewer WHERE name  =  ""Daniel Lewis""","SELECT rID FROM Reviewer WHERE name = ""Daniel Lewis"";","SELECT rID FROM Reviewer WHERE name = ""Daniel Lewis""",1,1,1,3860.75,
movie_1_15,movie_1,What is the total number of ratings that has more than 3 stars?,SELECT count(*) FROM Rating WHERE stars  >  3,SELECT count(*) FROM Rating WHERE stars > 3;,SELECT COUNT(*) FROM Rating WHERE stars > 3,1,1,1,4396.11,
movie_1_16,movie_1,How many movie ratings have more than 3 stars?,SELECT count(*) FROM Rating WHERE stars  >  3,SELECT count(*) FROM Rating WHERE stars > 3;,SELECT COUNT(*) FROM Rating WHERE stars > 3,1,1,1,2309.19,
movie_1_17,movie_1,What is the lowest and highest rating star?,"SELECT max(stars) ,  min(stars) FROM Rating","SELECT min(stars), max(stars) FROM Rating;","SELECT MIN(stars), MAX(stars) FROM Rating",0,0,1,1392.26,
movie_1_18,movie_1,What is the maximum and mininum number of stars a rating can receive?,"SELECT max(stars) ,  min(stars) FROM Rating","SELECT max(stars), min(stars) FROM Rating;","SELECT MAX(stars), MIN(stars) FROM Rating",1,1,1,3748.94,
movie_1_19,movie_1,"Find all years that have a movie that received a rating of 4 or 5, and sort them in increasing order of year.",SELECT DISTINCT YEAR FROM Movie AS T1 JOIN Rating AS T2 ON T1.mID  =  T2.mID WHERE T2.stars  >=  4 ORDER BY T1.year,SELECT YEAR FROM Movie WHERE stars = 4 ORDER BY YEAR;,SELECT YEAR FROM Movie WHERE stars = 4 ORDER BY YEAR,0,0,0,1667.49,no such column: stars
movie_1_20,movie_1,"In what years did a movie receive a 4 or 5 star rating, and list the years from oldest to most recently?",SELECT DISTINCT YEAR FROM Movie AS T1 JOIN Rating AS T2 ON T1.mID  =  T2.mID WHERE T2.stars  >=  4 ORDER BY T1.year,SELECT YEAR FROM Rating WHERE stars = 4 ORDER BY ratingDate DESC LIMIT 1;,SELECT YEAR FROM Rating WHERE stars = 4 ORDER BY ratingDate DESC LIMIT 1,0,0,0,2175.14,no such column: YEAR
movie_1_21,movie_1,What are the names of directors who directed movies with 5 star rating? Also return the title of these movies.,"SELECT T1.director ,  T1.title FROM Movie AS T1 JOIN Rating AS T2 ON T1.mID  =  T2.mID WHERE T2.stars  =  5","SELECT T2.director, T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars = 5;","SELECT T2.director, T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars = 5",0,1,1,3182.23,
movie_1_22,movie_1,"What are the names of the directors who created a movie with a 5 star rating, and what was the name of those movies?","SELECT T1.director ,  T1.title FROM Movie AS T1 JOIN Rating AS T2 ON T1.mID  =  T2.mID WHERE T2.stars  =  5","SELECT T2.title, T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars = 5;","SELECT T2.title, T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars = 5",0,0,1,3107.13,
movie_1_23,movie_1,What is the average rating star for each reviewer?,"SELECT T2.name ,  avg(T1.stars) FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID  =  T2.rID GROUP BY T2.name","SELECT avg(stars), rID FROM Rating GROUP BY rID;","SELECT AVG(stars), rID FROM Rating GROUP BY rID",0,0,1,3800.46,
movie_1_24,movie_1,What is the average number of stars that each reviewer awards for a movie?,"SELECT T2.name ,  avg(T1.stars) FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID  =  T2.rID GROUP BY T2.name","SELECT avg(T1.stars), T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.rID = T2.mID GROUP BY T1.rID;","SELECT AVG(T1.stars), T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.rID = T2.mID GROUP BY T1.rID",0,0,1,3737.29,
movie_1_25,movie_1,Find the titles of all movies that have no ratings.,SELECT title FROM Movie WHERE mID NOT IN (SELECT mID FROM Rating),SELECT title FROM Movie WHERE mID NOT IN (SELECT mID FROM Rating);,SELECT title FROM Movie WHERE NOT mID IN (SELECT mID FROM Rating),1,1,1,3447.33,
movie_1_26,movie_1,What are the titles of all movies that have not been rated?,SELECT title FROM Movie WHERE mID NOT IN (SELECT mID FROM Rating),SELECT title FROM Movie WHERE mID NOT IN (SELECT mID FROM Rating);,SELECT title FROM Movie WHERE NOT mID IN (SELECT mID FROM Rating),1,1,1,3869.5,
movie_1_27,movie_1,Find the names of all reviewers who have ratings with a NULL value for the date.,"SELECT DISTINCT name FROM Reviewer AS T1 JOIN Rating AS T2 ON T1.rID  =  T2.rID WHERE ratingDate  =  ""null""","SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate = ""null"";","SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate = ""null""",0,1,1,3269.91,
movie_1_28,movie_1,What are the different names of all reviewers whose ratings do not have a date field?,"SELECT DISTINCT name FROM Reviewer AS T1 JOIN Rating AS T2 ON T1.rID  =  T2.rID WHERE ratingDate  =  ""null""",SELECT DISTINCT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.ratingDate NOT IN (SELECT T1.r,,0,0,0,18428.58,ParseError: Could not parse predicted SQL
movie_1_29,movie_1,What is the average rating stars and title for the oldest movie?,"SELECT avg(T1.stars) ,  T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.year  =  (SELECT min(YEAR) FROM Movie)","SELECT avg(T1.stars), T1.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T2.year = (SELECT max(YEAR) FROM Movie);","SELECT AVG(T1.stars), T1.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T2.year = (SELECT MAX(YEAR) FROM Movie)",0,0,0,4985.95,no such column: T1.title
movie_1_30,movie_1,"For the oldest movie listed, what is its average rating and title?","SELECT avg(T1.stars) ,  T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.year  =  (SELECT min(YEAR) FROM Movie)","SELECT avg(T1.stars), T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID GROUP BY T2.title ORDER BY avg(T1.stars) DESC LIMIT 1;","SELECT AVG(T1.stars), T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID GROUP BY T2.title ORDER BY AVG(T1.stars) DESC LIMIT 1",0,1,1,6536.72,
movie_1_31,movie_1,What is the name of the most recent movie?,SELECT title FROM Movie WHERE YEAR  =  (SELECT max(YEAR) FROM Movie),SELECT title FROM Movie ORDER BY YEAR DESC LIMIT 1;,SELECT title FROM Movie ORDER BY YEAR DESC LIMIT 1,0,1,1,1794.41,
movie_1_32,movie_1,What is the title of the newest movie?,SELECT title FROM Movie WHERE YEAR  =  (SELECT max(YEAR) FROM Movie),SELECT title FROM Movie ORDER BY YEAR DESC LIMIT 1;,SELECT title FROM Movie ORDER BY YEAR DESC LIMIT 1,0,1,1,1717.07,
movie_1_33,movie_1,What is the maximum stars and year for the most recent movie?,"SELECT max(T1.stars) ,  T2.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.year  =  (SELECT max(YEAR) FROM Movie)","SELECT max(T1.stars), T1.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID ORDER BY T2.year DESC LIMIT 1;","SELECT MAX(T1.stars), T1.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID ORDER BY T2.year DESC LIMIT 1",0,0,0,4086.63,no such column: T1.year
movie_1_34,movie_1,What is highest rating for the most recent movie and when was it released?,"SELECT max(T1.stars) ,  T2.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.year  =  (SELECT max(YEAR) FROM Movie)","SELECT max(T1.stars), T1.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID ORDER BY T2.year DESC LIMIT 1;","SELECT MAX(T1.stars), T1.year FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID ORDER BY T2.year DESC LIMIT 1",0,0,0,4173.33,no such column: T1.year
movie_1_35,movie_1,What is the names of movies whose created year is after all movies directed by Steven Spielberg?,"SELECT title FROM Movie WHERE YEAR  >  (SELECT max(YEAR) FROM Movie WHERE director  =  ""Steven Spielberg"")","SELECT title FROM Movie WHERE YEAR > (SELECT max(YEAR) FROM Movie WHERE director = ""Steven Spielberg"");","SELECT title FROM Movie WHERE YEAR > (SELECT MAX(YEAR) FROM Movie WHERE director = ""Steven Spielberg"")",1,1,1,2590.65,
movie_1_36,movie_1,What are the names of all movies that were created after the most recent Steven Spielberg film?,"SELECT title FROM Movie WHERE YEAR  >  (SELECT max(YEAR) FROM Movie WHERE director  =  ""Steven Spielberg"")","SELECT title FROM Movie WHERE YEAR > (SELECT max(YEAR) FROM Movie WHERE director = ""Steven Spielberg"");","SELECT title FROM Movie WHERE YEAR > (SELECT MAX(YEAR) FROM Movie WHERE director = ""Steven Spielberg"")",1,1,1,2469.34,
movie_1_37,movie_1,What are the titles and directors of the movies whose star is greater than the average stars of the movies directed by James Cameron?,"SELECT T2.title ,  T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T1.stars  >  (SELECT avg(T1.stars) FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.director  =  ""James Cameron"")","SELECT title, director FROM Movie WHERE stars > (SELECT avg(stars) FROM Movie WHERE director = ""James Cameron"");","SELECT title, director FROM Movie WHERE stars > (SELECT AVG(stars) FROM Movie WHERE director = ""James Cameron"")",0,0,0,2795.06,no such column: stars
movie_1_38,movie_1,What are the titles and directors of all movies that have a rating higher than the average James Cameron film rating?,"SELECT T2.title ,  T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T1.stars  >  (SELECT avg(T1.stars) FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.director  =  ""James Cameron"")","SELECT T2.title, T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars > (SELECT avg(T1.stars) FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T2.director = ""James Cameron"");","SELECT T2.title, T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T1.stars > (SELECT AVG(T1.stars) FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID WHERE T2.director = ""James Cameron"")",1,1,1,7230.27,
movie_1_39,movie_1,"Return reviewer name, movie title, stars, and ratingDate. And sort the data first by reviewer name, then by movie title, and lastly by number of stars.","SELECT T3.name ,  T2.title ,  T1.stars ,  T1.ratingDate FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID ORDER BY T3.name ,  T2.title ,  T1.stars","SELECT T2.name, T1.title, T1.stars, T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID ORDER BY T2.name, T1.title, T1.stars;","SELECT T2.name, T1.title, T1.stars, T1.rID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID ORDER BY T2.name, T1.title, T1.stars",0,0,0,4576.78,no such column: T1.title
movie_1_40,movie_1,"What is the reviewer name, film title, movie rating, and rating date  for every movie ordered by reviewer name, movie title, then finally rating?","SELECT T3.name ,  T2.title ,  T1.stars ,  T1.ratingDate FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID ORDER BY T3.name ,  T2.title ,  T1.stars","SELECT T2.name, T2.title, T2.stars, T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID ORDER BY T2.name, T2.title, T1.rID;","SELECT T2.name, T2.title, T2.stars, T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID ORDER BY T2.name, T2.title, T1.rID",0,0,0,5690.05,no such column: T2.name
movie_1_41,movie_1,Find the names of all reviewers who have contributed three or more ratings.,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID  =  T2.rID GROUP BY T1.rID HAVING COUNT(*)  >=  3,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID GROUP BY T1.rID HAVING count(*) >= 3;,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID GROUP BY T1.rID HAVING COUNT(*) >= 3,1,1,1,3614.12,
movie_1_42,movie_1,What are the names of all reviewers that have rated 3 or more movies?,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID  =  T2.rID GROUP BY T1.rID HAVING COUNT(*)  >=  3,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID GROUP BY T1.rID HAVING count(*) >= 3;,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID GROUP BY T1.rID HAVING COUNT(*) >= 3,1,1,1,3561.4,
movie_1_43,movie_1,Find the names of all reviewers who rated Gone with the Wind.,SELECT DISTINCT T3.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T2.title  =  'Gone with the Wind',"SELECT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T2.title = ""Gone with the Wind"";","SELECT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T2.title = ""Gone with the Wind""",0,0,0,4295.59,no such column: T2.name
movie_1_44,movie_1,What are the names of all the different reviewers who rates Gone with the Wind?,SELECT DISTINCT T3.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T2.title  =  'Gone with the Wind',"SELECT DISTINCT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T2.title = ""Gone with the Wind"";","SELECT DISTINCT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T2.title = ""Gone with the Wind""",0,0,0,4650.96,no such column: T2.name
movie_1_45,movie_1,Find the names of all directors whose movies are rated by Sarah Martinez.,SELECT DISTINCT T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T3.name  =  'Sarah Martinez',"SELECT T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.name = ""Sarah Martinez"";","SELECT T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.name = ""Sarah Martinez""",0,1,1,4570.74,
movie_1_46,movie_1,What are the names of all directors whose movies have been reviewed by Sarah Martinez?,SELECT DISTINCT T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T3.name  =  'Sarah Martinez',"SELECT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.name = ""Sarah Martinez"";","SELECT T2.name FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.name = ""Sarah Martinez""",0,0,0,4443.44,no such column: T2.name
movie_1_47,movie_1,"For any rating where the name of reviewer is the same as the director of the movie, return the reviewer name, movie title, and number of stars.","SELECT DISTINCT T3.name ,  T2.title ,  T1.stars FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T2.director  =  T3.name","SELECT T2.name, T1.title, T1.stars, T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.director = T2.name;","SELECT T2.name, T1.title, T1.stars, T1.rID FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID WHERE T3.director = T2.name",0,0,0,7634.05,no such column: T2.name
movie_1_48,movie_1,"What are the different reviewer names, movie titles, and stars for every rating where the reviewer had the same name as the director?","SELECT DISTINCT T3.name ,  T2.title ,  T1.stars FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID JOIN Reviewer AS T3 ON T1.rID  =  T3.rID WHERE T2.director  =  T3.name","SELECT DISTINCT T2.name, T2.title, T2.stars FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.director = T2.name GROUP BY T2.name;","SELECT DISTINCT T2.name, T2.title, T2.stars FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID WHERE T1.director = T2.name GROUP BY T2.name",0,0,0,4345.31,no such column: T2.title
movie_1_49,movie_1,Return all reviewer names and movie names together in a single list.,SELECT name FROM Reviewer UNION SELECT title FROM Movie,"SELECT T2.name, T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID;","SELECT T2.name, T2.title FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID = T2.mID JOIN Reviewer AS T3 ON T1.rID = T3.rID",0,0,0,4354.64,no such column: T2.name
movie_1_50,movie_1,What are the names of all the reviewers and movie names?,SELECT name FROM Reviewer UNION SELECT title FROM Movie,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID JOIN Movie AS T3 ON T1.mID = T3.mID;,SELECT T2.name FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID = T2.rID JOIN Movie AS T3 ON T1.mID = T3.mID,0,0,1,4302.42,
