id,dataset,question,gold_sql,pred_sql_raw,pred_sql_norm,em,ex,valid_sql,latency_ms,error
department_store_11,department_store,"For each payment method, return how many customers use it.","SELECT payment_method_code ,  count(*) FROM customers GROUP BY payment_method_code","SELECT payment_method_code, count(*) FROM customers GROUP BY payment_method_code;","SELECT payment_method_code, COUNT(*) FROM customers GROUP BY payment_method_code",1,1,1,2339.16,
department_store_12,department_store,How many customers use each payment method?,"SELECT payment_method_code ,  count(*) FROM customers GROUP BY payment_method_code","SELECT payment_method_code, count(*) FROM customers GROUP BY payment_method_code;","SELECT payment_method_code, COUNT(*) FROM customers GROUP BY payment_method_code",1,1,1,2376.14,
department_store_13,department_store,What is the id of the product that was ordered the most often?,SELECT product_id FROM order_items GROUP BY product_id ORDER BY count(*) DESC LIMIT 1,SELECT product_id FROM order_items GROUP BY product_id ORDER BY count(*) DESC LIMIT 1;,SELECT product_id FROM order_items GROUP BY product_id ORDER BY COUNT(*) DESC LIMIT 1,1,1,1,4588.73,
department_store_14,department_store,Give the product id for the product that was ordered most frequently.,SELECT product_id FROM order_items GROUP BY product_id ORDER BY count(*) DESC LIMIT 1,SELECT product_id FROM order_items GROUP BY product_id ORDER BY count(*) DESC LIMIT 1;,SELECT product_id FROM order_items GROUP BY product_id ORDER BY COUNT(*) DESC LIMIT 1,1,1,1,4583.87,
department_store_15,department_store,"What are the name, phone number and email address of the customer who made the largest number of orders?","SELECT T1.customer_name ,  T1.customer_phone ,  T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T2.customer_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.customer_name, T1.customer_phone, T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1;","SELECT T1.customer_name, T1.customer_phone, T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id ORDER BY COUNT(*) DESC LIMIT 1",0,1,1,5769.85,
department_store_16,department_store,"Return the name, phone number and email address for the customer with the most orders.","SELECT T1.customer_name ,  T1.customer_phone ,  T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T2.customer_id ORDER BY count(*) DESC LIMIT 1","SELECT T1.customer_name, T1.customer_phone, T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1;","SELECT T1.customer_name, T1.customer_phone, T1.customer_email FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.customer_id ORDER BY COUNT(*) DESC LIMIT 1",0,1,1,5769.3,
department_store_17,department_store,What is the average price for each type of product?,"SELECT product_type_code ,  avg(product_price) FROM products GROUP BY product_type_code","SELECT product_type_code, avg(product_price) FROM products GROUP BY product_type_code;","SELECT product_type_code, AVG(product_price) FROM products GROUP BY product_type_code",1,1,1,3322.29,
department_store_18,department_store,Return the average price for each product type.,"SELECT product_type_code ,  avg(product_price) FROM products GROUP BY product_type_code","SELECT product_type_code, avg(product_price) FROM products GROUP BY product_type_code;","SELECT product_type_code, AVG(product_price) FROM products GROUP BY product_type_code",1,1,1,2545.97,
department_store_19,department_store,How many department stores does the store chain South have?,"SELECT count(*) FROM department_stores AS T1 JOIN department_store_chain AS T2 ON T1.dept_store_chain_id  =  T2.dept_store_chain_id WHERE T2.dept_store_chain_name  =  ""South""","SELECT count(*) FROM department_stores AS T1 JOIN department_store_chain AS T2 ON T1.dept_store_chain_id = T2.dept_store_chain_id WHERE T2.dept_store_chain_name = ""South"";","SELECT COUNT(*) FROM department_stores AS T1 JOIN department_store_chain AS T2 ON T1.dept_store_chain_id = T2.dept_store_chain_id WHERE T2.dept_store_chain_name = ""South""",1,1,1,4900.78,
department_store_20,department_store,Count the number of stores the chain South has.,"SELECT count(*) FROM department_stores AS T1 JOIN department_store_chain AS T2 ON T1.dept_store_chain_id  =  T2.dept_store_chain_id WHERE T2.dept_store_chain_name  =  ""South""","SELECT count(*) FROM department_stores WHERE dept_store_chain_name = ""South"";","SELECT COUNT(*) FROM department_stores WHERE dept_store_chain_name = ""South""",0,0,0,4949.68,no such column: dept_store_chain_name
department_store_21,department_store,What is the name and job title of the staff who was assigned the latest?,"SELECT T1.staff_name ,  T2.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1","SELECT T1.staff_name, T1.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1;","SELECT T1.staff_name, T1.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1",0,0,0,5053.61,no such column: T1.job_title_code
department_store_22,department_store,Return the name and job title of the staff with the latest date assigned.,"SELECT T1.staff_name ,  T2.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1","SELECT T1.staff_name, T1.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1;","SELECT T1.staff_name, T1.job_title_code FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY T2.date_assigned_to DESC LIMIT 1",0,0,0,4967.12,no such column: T1.job_title_code
department_store_23,department_store,"Give me the product type, name and price for all the products supplied by supplier id 3.","SELECT T2.product_type_code ,  T2.product_name ,  T2.product_price FROM product_suppliers AS T1 JOIN products AS T2 ON T1.product_id  =  T2.product_id WHERE T1.supplier_id  =  3","SELECT product_type_code, product_name, product_price FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.supplier_id = 3;","SELECT product_type_code, product_name, product_price FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.supplier_id = 3",0,0,0,4819.52,no such table: supplier_suppliers
department_store_24,department_store,"Return the product type, name, and price for products supplied by supplier 3.","SELECT T2.product_type_code ,  T2.product_name ,  T2.product_price FROM product_suppliers AS T1 JOIN products AS T2 ON T1.product_id  =  T2.product_id WHERE T1.supplier_id  =  3","SELECT product_type_code, product_name, product_price FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.supplier_name = ""3"";","SELECT product_type_code, product_name, product_price FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.supplier_name = ""3""",0,0,0,4622.25,no such table: supplier_suppliers
department_store_25,department_store,"Return the distinct name of customers whose order status is Pending, in the order of customer id.","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""Pending"" ORDER BY T2.customer_id","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"" ORDER BY T2.customer_id;","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"" ORDER BY T2.customer_id",1,1,1,5302.98,
department_store_26,department_store,"What are the distinct names of customers with an order status of Pending, sorted by customer id?","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""Pending"" ORDER BY T2.customer_id","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"" ORDER BY T1.customer_id;","SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"" ORDER BY T1.customer_id",0,1,1,5245.6,
department_store_27,department_store,Find the name and address of the customers who have both New and Pending orders.,"SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""New"" INTERSECT SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""Pending""","SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""New"" INTERSECT SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"";","SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""New"" INTERSECT SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending""",1,1,1,9283.88,
department_store_28,department_store,What are the names and addressed of customers who have both New and Pending orders?,"SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""New"" INTERSECT SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  ""Pending""","SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""New"" INTERSECT SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending"";","SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""New"" INTERSECT SELECT T1.customer_name, T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status_code = ""Pending""",1,1,1,9300.57,
department_store_29,department_store,Return ids of all the products that are supplied by supplier id 2 and are more expensive than the average price of all products.,SELECT T1.product_id FROM product_suppliers AS T1 JOIN products AS T2 ON T1.product_id  =  T2.product_id WHERE T1.supplier_id  =  2 AND T2.product_price  >  (SELECT avg(product_price) FROM products),SELECT product_id FROM product_suppliers WHERE supplier_id = 2 AND product_price > (SELECT avg(product_price) FROM products);,SELECT product_id FROM product_suppliers WHERE supplier_id = 2 AND product_price > (SELECT AVG(product_price) FROM products),0,0,0,3326.91,no such column: product_price
department_store_30,department_store,"What are the ids of products from the supplier with id 2, which are more expensive than the average price across all products?",SELECT T1.product_id FROM product_suppliers AS T1 JOIN products AS T2 ON T1.product_id  =  T2.product_id WHERE T1.supplier_id  =  2 AND T2.product_price  >  (SELECT avg(product_price) FROM products),SELECT T1.product_id FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.product_price > (SELECT avg(product_price) FROM products);,SELECT T1.product_id FROM products AS T1 JOIN supplier_suppliers AS T2 ON T1.supplier_id = T2.supplier_id WHERE T2.product_price > (SELECT AVG(product_price) FROM products),0,0,0,5468.29,no such table: supplier_suppliers
department_store_31,department_store,What is the id and name of the department store that has both marketing and managing department?,"SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  ""marketing"" INTERSECT SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  ""managing""","SELECT dept_store_id, store_name FROM department_stores WHERE department_name ='marketing' INTERSECT SELECT dept_store_id, store_name FROM department_stores WHERE department_name ='managing';","SELECT dept_store_id, store_name FROM department_stores WHERE department_name = 'marketing' INTERSECT SELECT dept_store_id, store_name FROM department_stores WHERE department_name = 'managing'",0,0,0,9745.72,no such column: department_name
department_store_32,department_store,What are the ids and names of department stores with both marketing and managing departments?,"SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  ""marketing"" INTERSECT SELECT T2.dept_store_id ,  T2.store_name FROM departments AS T1 JOIN department_stores AS T2 ON T1.dept_store_id  =  T2.dept_store_id WHERE T1.department_name  =  ""managing""","SELECT dept_store_id, store_name FROM department_stores WHERE department_name ='marketing' INTERSECT SELECT dept_store_id, store_name FROM department_stores WHERE department_name ='managing';","SELECT dept_store_id, store_name FROM department_stores WHERE department_name = 'marketing' INTERSECT SELECT dept_store_id, store_name FROM department_stores WHERE department_name = 'managing'",0,0,0,4923.18,no such column: department_name
department_store_33,department_store,What are the ids of the two department store chains with the largest number of department stores?,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY count(*) DESC LIMIT 2,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY count(*) DESC LIMIT 2;,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY COUNT(*) DESC LIMIT 2,1,1,1,3849.84,
department_store_34,department_store,Return the ids of the two department store chains with the most department stores.,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY count(*) DESC LIMIT 2,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY count(*) DESC LIMIT 2;,SELECT dept_store_chain_id FROM department_stores GROUP BY dept_store_chain_id ORDER BY COUNT(*) DESC LIMIT 2,1,1,1,3888.85,
department_store_35,department_store,What is the id of the department with the least number of staff?,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY count(*) LIMIT 1,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY count(*) LIMIT 1;,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY COUNT(*) LIMIT 1,1,1,1,3070.14,
department_store_36,department_store,Return the id of the department with the fewest staff assignments.,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY count(*) LIMIT 1,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY count(*) LIMIT 1;,SELECT department_id FROM staff_department_assignments GROUP BY department_id ORDER BY COUNT(*) LIMIT 1,1,1,1,3040.67,
department_store_37,department_store,"For each product type, return the maximum and minimum price.","SELECT product_type_code ,  max(product_price) ,  min(product_price) FROM products GROUP BY product_type_code","SELECT product_type_code, max(product_price), min(product_price) FROM products GROUP BY product_type_code;","SELECT product_type_code, MAX(product_price), MIN(product_price) FROM products GROUP BY product_type_code",1,1,1,5268.66,
department_store_38,department_store,What are the maximum and minimum product prices for each product type?,"SELECT product_type_code ,  max(product_price) ,  min(product_price) FROM products GROUP BY product_type_code","SELECT product_type_code, max(product_price), min(product_price) FROM products GROUP BY product_type_code;","SELECT product_type_code, MAX(product_price), MIN(product_price) FROM products GROUP BY product_type_code",1,1,1,3354.49,
department_store_39,department_store,Find the product type whose average price is higher than the average price of all products.,SELECT product_type_code FROM products GROUP BY product_type_code HAVING avg(product_price)  >  (SELECT avg(product_price) FROM products),SELECT product_type_code FROM products GROUP BY product_type_code HAVING avg(product_price) > (SELECT avg(product_price) FROM products);,SELECT product_type_code FROM products GROUP BY product_type_code HAVING AVG(product_price) > (SELECT AVG(product_price) FROM products),1,1,1,3818.2,
department_store_40,department_store,What is the code of the product type with an average price higher than the average price of all products?,SELECT product_type_code FROM products GROUP BY product_type_code HAVING avg(product_price)  >  (SELECT avg(product_price) FROM products),SELECT product_type_code FROM products GROUP BY product_type_code HAVING avg(product_price) > (SELECT avg(product_price) FROM products);,SELECT product_type_code FROM products GROUP BY product_type_code HAVING AVG(product_price) > (SELECT AVG(product_price) FROM products),1,1,1,4749.43,
department_store_41,department_store,Find the id and name of the staff who has been assigned for the shortest period.,"SELECT T1.staff_id ,  T1.staff_name FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY date_assigned_to - date_assigned_from LIMIT 1","SELECT T1.staff_id, T1.staff_name FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY date_assigned_to LIMIT 1;","SELECT T1.staff_id, T1.staff_name FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id ORDER BY date_assigned_to LIMIT 1",0,0,1,5418.95,
department_store_42,department_store,What is the id and name of the staff who has been assigned for the least amount of time?,"SELECT T1.staff_id ,  T1.staff_name FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id ORDER BY date_assigned_to - date_assigned_from LIMIT 1","SELECT T1.staff_id, T1.staff_name FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id GROUP BY T1.staff_id ORDER BY count(*) LIMIT 1;","SELECT T1.staff_id, T1.staff_name FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id = T2.staff_id GROUP BY T1.staff_id ORDER BY COUNT(*) LIMIT 1",0,1,1,5331.62,
department_store_43,department_store,Return the names and ids of all products whose price is between 600 and 700.,"SELECT product_name ,  product_id FROM products WHERE product_price BETWEEN 600 AND 700","SELECT product_name, product_id FROM products WHERE product_price BETWEEN 600 AND 700;","SELECT product_name, product_id FROM products WHERE product_price BETWEEN 600 AND 700",1,1,1,4757.89,
department_store_44,department_store,What are the names and ids of products costing between 600 and 700?,"SELECT product_name ,  product_id FROM products WHERE product_price BETWEEN 600 AND 700","SELECT product_name, product_id FROM products WHERE product_price BETWEEN 600 AND 700;","SELECT product_name, product_id FROM products WHERE product_price BETWEEN 600 AND 700",1,1,1,4639.53,
department_store_45,department_store,Find the ids of all distinct customers who made order after some orders that were Cancelled.,"SELECT DISTINCT customer_id FROM Customer_Orders WHERE order_date  >  (SELECT min(order_date) FROM Customer_Orders WHERE order_status_code  =  ""Cancelled"")","SELECT DISTINCT customer_id FROM customer_orders WHERE order_date > (SELECT min(order_date) FROM customer_orders WHERE order_status_code = ""Cancelled"");","SELECT DISTINCT customer_id FROM customer_orders WHERE order_date > (SELECT MIN(order_date) FROM customer_orders WHERE order_status_code = ""Cancelled"")",0,1,1,4065.85,
department_store_46,department_store,What are the distinct ids of customers who made an order after any order that was Cancelled?,"SELECT DISTINCT customer_id FROM Customer_Orders WHERE order_date  >  (SELECT min(order_date) FROM Customer_Orders WHERE order_status_code  =  ""Cancelled"")","SELECT DISTINCT customer_id FROM customer_orders WHERE order_date > (SELECT min(order_date) FROM customer_orders WHERE order_status_code = ""Cancelled"");","SELECT DISTINCT customer_id FROM customer_orders WHERE order_date > (SELECT MIN(order_date) FROM customer_orders WHERE order_status_code = ""Cancelled"")",0,1,1,3990.38,
department_store_47,department_store,What is id of the staff who had a Staff Department Assignment earlier than any Clerical Staff?,SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_to  <  (SELECT max(date_assigned_to) FROM Staff_Department_Assignments WHERE job_title_code  =  'Clerical Staff'),SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_from < ( SELECT max ( date_assigned_to ) FROM Staff_Department_Assignments );,SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_from < (SELECT MAX(date_assigned_to) FROM Staff_Department_Assignments),0,0,1,8893.75,
department_store_48,department_store,Return the id of the staff whose Staff Department Assignment was earlier than that of any Clerical Staff.,SELECT staff_id FROM Staff_Department_Assignments WHERE date_assigned_to  <  (SELECT max(date_assigned_to) FROM Staff_Department_Assignments WHERE job_title_code  =  'Clerical Staff'),"SELECT T1.staff_id FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id = T2.staff_id WHERE T2.date_assigned_from < T2.date_assigned_to FROM Staff AS T3 JOIN Staff_Department_Assignments AS T4 ON T3.department_id = T4.department_id WHERE T4.job_title_code = ""Clerical"";",,0,0,0,8468.45,ParseError: Could not parse predicted SQL
department_store_49,department_store,What are the names and ids of customers whose address contains TN?,"SELECT customer_name ,  customer_id FROM customers WHERE customer_address LIKE ""%TN%""","SELECT customer_name, customer_id FROM customers WHERE customer_address LIKE ""%TN%"";","SELECT customer_name, customer_id FROM customers WHERE customer_address LIKE ""%TN%""",1,1,1,5094.0,
department_store_50,department_store,Return the names and ids of customers who have TN in their address.,"SELECT customer_name ,  customer_id FROM customers WHERE customer_address LIKE ""%TN%""","SELECT customer_name, customer_id FROM customers WHERE customer_address LIKE ""%TN%"";","SELECT customer_name, customer_id FROM customers WHERE customer_address LIKE ""%TN%""",1,1,1,5134.32,
